# LAMMPS data file written by OVITO Basic 3.5.3
4032 atoms
8 atom types
0.0 100.0 xlo xhi
0.0 100.0 ylo yhi
0.0 100.0 zlo zhi

Masses

1 1.00794  # H
2 1.0
3 1.0
4 1.0
5 1.0
6 12.0107  # C
7 14.0067  # N
8 15.9994  # O

Atoms  # full

1 1 6 0.0 30.403 25.485 33.086
2 1 6 0.0 31.797 25.327 32.975
3 1 6 0.0 32.581 26.086 32.142
4 1 6 0.0 31.998 27.11 31.435
5 1 6 0.0 30.615 27.387 31.551
6 1 6 0.0 29.891 26.541 32.34
7 1 6 0.0 29.565 24.673 34.036
8 1 7 0.0 32.453 24.272 33.721
9 1 7 0.0 32.794 27.924 30.549
10 1 7 0.0 28.42 26.807 32.385
11 1 8 0.0 31.964 23.159 33.775
12 1 8 0.0 33.522 24.585 34.292
13 1 8 0.0 33.841 27.499 30.159
14 1 8 0.0 32.404 29.042 30.275
15 1 8 0.0 28.022 27.933 32.607
16 1 8 0.0 27.667 25.884 32.169
17 1 1 0.0 30.25 24.465 34.78
18 1 1 0.0 29.461 23.766 33.461
19 1 1 0.0 29.065 25.345 34.533
20 1 1 0.0 33.502 25.92 32.158
21 1 1 0.0 30.339 28.011 31.05
22 1 6 0.0 34.085 26.952 46.809
23 1 6 0.0 35.451 27.091 46.947
24 1 6 0.0 36.268 26.297 47.738
25 1 6 0.0 35.633 25.281 48.409
26 1 6 0.0 34.317 25.021 48.325
27 1 6 0.0 33.568 25.891 47.553
28 1 6 0.0 33.202 27.8 45.931
29 1 7 0.0 36.192 28.121 46.16
30 1 7 0.0 36.487 24.405 49.247
31 1 7 0.0 32.13 25.645 47.558
32 1 8 0.0 35.676 29.243 46.107
33 1 8 0.0 37.221 27.82 45.669
34 1 8 0.0 37.442 24.891 49.816
35 1 8 0.0 36.131 23.23 49.357
36 1 8 0.0 31.761 24.593 47.182
37 1 8 0.0 31.419 26.563 47.969
38 1 1 0.0 33.559 27.961 45.237
39 1 1 0.0 32.401 27.277 45.705
40 1 1 0.0 32.643 28.34 46.393
41 1 1 0.0 37.252 26.469 47.799
42 1 1 0.0 33.758 24.214 48.783
43 1 6 0.0 36.969 29.982 43.094
44 1 6 0.0 35.575 30.14 42.983
45 1 6 0.0 34.791 29.381 42.151
46 1 6 0.0 35.374 28.356 41.444
47 1 6 0.0 36.758 28.079 41.56
48 1 6 0.0 37.481 28.926 42.348
49 1 6 0.0 37.807 30.793 44.045
50 1 7 0.0 34.919 31.195 43.73
51 1 7 0.0 34.578 27.542 40.558
52 1 7 0.0 38.952 28.66 42.394
53 1 8 0.0 35.409 32.308 43.783
54 1 8 0.0 33.85 30.881 44.301
55 1 8 0.0 33.531 27.967 40.167
56 1 8 0.0 34.968 26.425 40.283
57 1 8 0.0 39.35 27.534 42.615
58 1 8 0.0 39.705 29.582 42.178
59 1 1 0.0 37.122 31.001 44.789
60 1 1 0.0 37.911 31.7 43.47
61 1 1 0.0 38.307 30.121 44.542
62 1 1 0.0 33.87 29.547 42.167
63 1 1 0.0 37.033 27.456 41.058
64 1 6 0.0 33.287 28.514 36.8
65 1 6 0.0 31.921 28.376 36.938
66 1 6 0.0 31.104 29.17 37.729
67 1 6 0.0 31.739 30.186 38.401
